Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
11:00:50.409,10.11.15.130,10.3.7.11,2c d0,11472,dd be,56766,56439,5201,58 f3,22771,15,689336,00 0a 84 b8,73,00 00 00 49
11:00:50.410,10.11.15.130,10.3.7.11,2c d1,11473,dd bd,56765,56439,5201,55 0a,21770,15,690336,00 0a 88 a0,74,00 00 00 4a
11:00:50.412,10.11.15.130,10.3.7.11,2c d2,11474,dd bc,56764,56439,5201,4d 39,19769,12,692336,00 0a 90 70,75,00 00 00 4b
11:00:50.413,10.11.15.130,10.3.7.11,2c d3,11475,dd bb,56763,56439,5201,49 50,18768,12,693336,00 0a 94 58,76,00 00 00 4c
11:00:50.414,10.11.15.130,10.3.7.11,2c d4,11476,dd ba,56762,56439,5201,45 67,17767,12,694336,00 0a 98 40,77,00 00 00 4d
11:00:50.416,10.11.15.130,10.3.7.11,2c d5,11477,dd b9,56761,56439,5201,3d 97,15767,15,696335,00 0a a0 0f,78,00 00 00 4e
11:00:50.417,10.11.15.130,10.3.7.11,2c d6,11478,dd b8,56760,56439,5201,39 ad,14765,15,697336,00 0a a3 f8,79,00 00 00 4f
11:00:50.419,10.11.15.130,10.3.7.11,2c d7,11479,dd b7,56759,56439,5201,31 dc,12764,13,699336,00 0a ab c8,80,00 00 00 50
11:00:50.420,10.11.15.130,10.3.7.11,2c d8,11480,dd b6,56758,56439,5201,2d f2,11762,13,700337,00 0a af b1,81,00 00 00 51
11:00:50.422,10.11.15.130,10.3.7.11,2c d9,11481,dd b5,56757,56439,5201,26 22,9762,13,702336,00 0a b7 80,82,00 00 00 52
11:00:50.423,10.11.15.130,10.3.7.11,2c da,11482,dd b4,56756,56439,5201,22 3a,8762,13,703335,00 0a bb 67,83,00 00 00 53
11:00:50.425,10.11.15.130,10.3.7.11,2c db,11483,dd b3,56755,56439,5201,1a 68,6760,10,705336,00 0a c3 38,84,00 00 00 54
11:00:50.426,10.11.15.130,10.3.7.11,2c dc,11484,dd b2,56754,56439,5201,16 7e,5758,10,706337,00 0a c7 21,85,00 00 00 55
11:00:50.428,10.11.15.130,10.3.7.11,2c dd,11485,dd b1,56753,56439,5201,0e ae,3758,10,708336,00 0a ce f0,86,00 00 00 56
11:00:50.429,10.11.15.130,10.3.7.11,2c de,11486,dd b0,56752,56439,5201,0a c4,2756,13,709337,00 0a d2 d9,87,00 00 00 57
11:00:50.430,10.11.15.130,10.3.7.11,2c df,11487,dd af,56751,56439,5201,06 dc,1756,13,710336,00 0a d6 c0,88,00 00 00 58
11:00:50.432,10.11.15.130,10.3.7.11,2c e0,11488,dd ae,56750,56439,5201,ff 0a,65290,16,712336,00 0a de 90,89,00 00 00 59
11:00:50.433,10.11.15.130,10.3.7.11,2c e1,11489,dd ad,56749,56439,5201,fb 21,64289,16,713336,00 0a e2 78,90,00 00 00 5a
11:00:50.435,10.11.15.130,10.3.7.11,2c e2,11490,dd ac,56748,56439,5201,f3 50,62288,12,715336,00 0a ea 48,91,00 00 00 5b
11:00:50.436,10.11.15.130,10.3.7.11,2c e3,11491,dd ab,56747,56439,5201,ef 67,61287,15,716336,00 0a ee 30,92,00 00 00 5c
11:00:50.438,10.11.15.130,10.3.7.11,2c e4,11492,dd aa,56746,56439,5201,e7 96,59286,15,718336,00 0a f6 00,93,00 00 00 5d
11:00:50.439,10.11.15.130,10.3.7.11,2c e5,11493,dd a9,56745,56439,5201,e3 ad,58285,9,719336,00 0a f9 e8,94,00 00 00 5e
