Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
11:13:37.711,10.11.15.136,10.3.7.11,38 7c,14460,d2 0c,53772,34017,5202,67 ca,26570,19,991028,00 0f 1f 34,57,00 00 00 39
11:13:37.714,10.11.15.136,10.3.7.11,38 7d,14461,d2 0b,53771,34017,5202,5c 13,23571,13,994026,00 0f 2a ea,58,00 00 00 3a
11:13:37.716,10.11.15.136,10.3.7.11,38 7e,14462,d2 0a,53770,34017,5202,54 41,21569,18,996027,00 0f 32 bb,59,00 00 00 3b
11:13:37.717,10.11.15.134,10.3.7.11,73 ae,29614,96 dc,38620,46440,5201,25 32,9522,18,997030,00 0f 36 a6,27,00 00 00 1b
11:13:37.718,10.11.15.136,10.3.7.11,38 7f,14463,d2 09,53769,34017,5202,4c 72,19570,30,998025,00 0f 3a 89,60,00 00 00 3c
11:13:37.720,10.11.15.136,10.3.7.11,38 80,14464,d2 08,53768,34017,5202,86 ef,34543,12,25,00 00 00 19,61,00 00 00 3d
11:13:37.723,10.11.15.134,10.3.7.11,73 af,29615,96 db,38619,46440,5201,50 10,20496,16,3029,00 00 0b d5,28,00 00 00 1c
11:13:37.723,10.11.15.136,10.3.7.11,38 81,14465,d2 07,53767,34017,5202,7b 35,31541,16,3026,00 00 0b d2,62,00 00 00 3e
11:13:37.725,10.11.15.136,10.3.7.11,38 82,14466,d2 06,53766,34017,5202,73 64,29540,13,5026,00 00 13 a2,63,00 00 00 3f
11:13:37.727,10.11.15.136,10.3.7.11,38 83,14467,d2 05,53765,34017,5202,6b 93,27539,13,7026,00 00 1b 72,64,00 00 00 40
11:13:37.729,10.11.15.134,10.3.7.11,73 b0,29616,96 da,38618,46440,5201,38 9f,14495,10,9029,00 00 23 45,29,00 00 00 1d
11:13:37.730,10.11.15.136,10.3.7.11,38 84,14468,d2 04,53764,34017,5202,5f da,24538,10,10026,00 00 27 2a,65,00 00 00 41
11:13:37.732,10.11.15.136,10.3.7.11,38 85,14469,d2 03,53763,34017,5202,58 09,22537,10,12026,00 00 2e fa,66,00 00 00 42
11:13:37.734,10.11.15.134,10.3.7.11,73 b1,29617,96 d9,38617,46440,5201,25 16,9494,13,14029,00 00 36 cd,30,00 00 00 1e
11:13:37.734,10.11.15.136,10.3.7.11,38 86,14470,d2 02,53762,34017,5202,50 37,20535,13,14027,00 00 36 cb,67,00 00 00 43
11:13:37.737,10.11.15.136,10.3.7.11,38 87,14471,d2 01,53761,34017,5202,44 7f,17535,12,17026,00 00 42 82,68,00 00 00 44
11:13:37.739,10.11.15.136,10.3.7.11,38 88,14472,d2 00,53760,34017,5202,3c ad,15533,12,19027,00 00 4a 53,69,00 00 00 45
11:13:37.740,10.11.15.134,10.3.7.11,73 b2,29618,96 d8,38616,46440,5201,0d a5,3493,13,20029,00 00 4e 3d,31,00 00 00 1f
11:13:37.741,10.11.15.136,10.3.7.11,38 89,14473,d1 ff,53759,34017,5202,34 dd,13533,13,21026,00 00 52 22,70,00 00 00 46
11:13:37.744,10.11.15.136,10.3.7.11,38 8a,14474,d1 fe,53758,34017,5202,29 23,10531,12,24027,00 00 5d db,71,00 00 00 47
