Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
12:05:35.293,10.11.15.130,10.3.7.11,a8 51,43089,62 3d,25149,39843,1027,9f c0,40896,15,573401,00 08 bf d9,23306,00 00 5b 0a
12:05:35.296,10.11.15.130,10.3.7.11,a8 52,43090,62 3c,25148,39843,1027,94 08,37896,12,576400,00 08 cb 90,23307,00 00 5b 0b
12:05:35.298,10.11.15.130,10.3.7.11,a8 53,43091,62 3b,25147,39843,1027,8c 36,35894,13,578401,00 08 d3 61,23308,00 00 5b 0c
12:05:35.300,10.11.15.130,10.3.7.11,a8 54,43092,62 3a,25146,39843,1027,84 61,33889,12,580405,00 08 db 35,23309,00 00 5b 0d
12:05:35.303,10.11.15.130,10.3.7.11,a8 55,43093,62 39,25145,39843,1027,78 ad,30893,12,583400,00 08 e6 e8,23310,00 00 5b 0e
12:05:35.305,10.11.15.130,10.3.7.11,a8 56,43094,62 38,25144,39843,1027,70 db,28891,12,585401,00 08 ee b9,23311,00 00 5b 0f
12:05:35.307,10.11.15.130,10.3.7.11,a8 57,43095,62 37,25143,39843,1027,69 0b,26891,15,587400,00 08 f6 88,23312,00 00 5b 10
12:05:35.310,10.11.15.130,10.3.7.11,a8 58,43096,62 36,25142,39843,1027,5d 51,23889,13,590401,00 09 02 41,23313,00 00 5b 11
12:05:35.312,10.11.15.130,10.3.7.11,a8 59,43097,62 35,25141,39843,1027,55 81,21889,17,592400,00 09 0a 10,23314,00 00 5b 12
12:05:35.314,10.11.15.130,10.3.7.11,a8 5a,43098,62 34,25140,39843,1027,4d b0,19888,17,594400,00 09 11 e0,23315,00 00 5b 13
12:05:35.317,10.11.15.130,10.3.7.11,a8 5b,43099,62 33,25139,39843,1027,41 f7,16887,15,597400,00 09 1d 98,23316,00 00 5b 14
12:05:35.319,10.11.15.130,10.3.7.11,a8 5c,43100,62 32,25138,39843,1027,3a 25,14885,15,599401,00 09 25 69,23317,00 00 5b 15
12:05:35.321,10.11.15.130,10.3.7.11,a8 5d,43101,62 31,25137,39843,1027,32 54,12884,16,601401,00 09 2d 39,23318,00 00 5b 16
12:05:35.324,10.11.15.130,10.3.7.11,a8 5e,43102,62 30,25136,39843,1027,26 9b,9883,13,604401,00 09 38 f1,23319,00 00 5b 17
12:05:35.326,10.11.15.130,10.3.7.11,a8 5f,43103,62 2f,25135,39843,1027,1e cb,7883,15,606400,00 09 40 c0,23320,00 00 5b 18
12:05:35.328,10.11.15.130,10.3.7.11,a8 60,43104,62 2e,25134,39843,1027,16 fa,5882,19,608400,00 09 48 90,23321,00 00 5b 19
12:05:35.331,10.11.15.130,10.3.7.11,a8 61,43105,62 2d,25133,39843,1027,0b 40,2880,15,611401,00 09 54 49,23322,00 00 5b 1a
12:05:35.333,10.11.15.130,10.3.7.11,a8 62,43106,62 2c,25132,39843,1027,03 70,880,13,613400,00 09 5c 18,23323,00 00 5b 1b
12:05:35.335,10.11.15.130,10.3.7.11,a8 63,43107,62 2b,25131,39843,1027,fb 9e,64414,13,615400,00 09 63 e8,23324,00 00 5b 1c
12:05:35.337,10.11.15.130,10.3.7.11,a8 64,43108,62 2a,25130,39843,1027,f3 cd,62413,18,617400,00 09 6b b8,23325,00 00 5b 1d
12:05:35.340,10.11.15.130,10.3.7.11,a8 65,43109,62 29,25129,39843,1027,e8 13,59411,15,620401,00 09 77 71,23326,00 00 5b 1e
12:05:35.342,10.11.15.130,10.3.7.11,a8 66,43110,62 28,25128,39843,1027,e0 43,57411,16,622400,00 09 7f 40,23327,00 00 5b 1f
12:05:35.344,10.11.15.130,10.3.7.11,a8 67,43111,62 27,25127,39843,1027,d8 72,55410,16,624400,00 09 87 10,23328,00 00 5b 20
12:05:35.347,10.11.15.130,10.3.7.11,a8 68,43112,62 26,25126,39843,1027,cc b9,52409,13,627400,00 09 92 c8,23329,00 00 5b 21
12:05:35.349,10.11.15.130,10.3.7.11,a8 69,43113,62 25,25125,39843,1027,c4 e7,50407,13,629401,00 09 9a 99,23330,00 00 5b 22
12:05:35.351,10.11.15.130,10.3.7.11,a8 6a,43114,62 24,25124,39843,1027,bd 16,48406,15,631401,00 09 a2 69,23331,00 00 5b 23
12:05:35.354,10.11.15.130,10.3.7.11,a8 6b,43115,62 23,25123,39843,1027,b1 5e,45406,12,634400,00 09 ae 20,23332,00 00 5b 24
12:05:35.356,10.11.15.130,10.3.7.11,a8 6c,43116,62 22,25122,39843,1027,a9 8d,43405,6,636400,00 09 b5 f0,23333,00 00 5b 25
12:05:35.358,10.11.15.130,10.3.7.11,a8 6d,43117,62 21,25121,39843,1027,a1 bc,41404,6,638400,00 09 bd c0,23334,00 00 5b 26
12:05:35.361,10.11.15.130,10.3.7.11,a8 6e,43118,62 20,25120,39843,1027,96 02,38402,20,641401,00 09 c9 79,23335,00 00 5b 27
12:05:35.363,10.11.15.130,10.3.7.11,a8 6f,43119,62 1f,25119,39843,1027,8e 32,36402,13,643400,00 09 d1 48,23336,00 00 5b 28
12:05:35.365,10.11.15.130,10.3.7.11,a8 70,43120,62 1e,25118,39843,1027,86 61,34401,30,645400,00 09 d9 18,23337,00 00 5b 29
12:05:35.368,10.11.15.130,10.3.7.11,a8 71,43121,62 1d,25117,39843,1027,7a a8,31400,15,648400,00 09 e4 d0,23338,00 00 5b 2a
12:05:35.370,10.11.15.130,10.3.7.11,a8 72,43122,62 1c,25116,39843,1027,72 d7,29399,16,650400,00 09 ec a0,23339,00 00 5b 2b
12:05:35.372,10.11.15.130,10.3.7.11,a8 73,43123,62 1b,25115,39843,1027,6b 05,27397,16,652401,00 09 f4 71,23340,00 00 5b 2c
12:05:35.375,10.11.15.130,10.3.7.11,a8 74,43124,62 1a,25114,39843,1027,5f 4d,24397,6,655400,00 0a 00 28,23341,00 00 5b 2d
12:05:35.377,10.11.15.130,10.3.7.11,a8 75,43125,62 19,25113,39843,1027,57 7b,22395,6,657401,00 0a 07 f9,23342,00 00 5b 2e
12:05:35.379,10.11.15.130,10.3.7.11,a8 76,43126,62 18,25112,39843,1027,4f ab,20395,6,659400,00 0a 0f c8,23343,00 00 5b 2f
12:05:35.382,10.11.15.130,10.3.7.11,a8 77,43127,62 17,25111,39843,1027,43 f2,17394,12,662400,00 0a 1b 80,23344,00 00 5b 30
12:05:35.384,10.11.15.130,10.3.7.11,a8 78,43128,62 16,25110,39843,1027,3c 21,15393,12,664400,00 0a 23 50,23345,00 00 5b 31
12:05:35.386,10.11.15.130,10.3.7.11,a8 79,43129,62 15,25109,39843,1027,34 4f,13391,12,666401,00 0a 2b 21,23346,00 00 5b 32
12:05:35.388,10.11.15.130,10.3.7.11,a8 7a,43130,62 14,25108,39843,1027,2c 7e,11390,15,668401,00 0a 32 f1,23347,00 00 5b 33
12:05:35.391,10.11.15.130,10.3.7.11,a8 7b,43131,62 13,25107,39843,1027,20 c5,8389,9,671401,00 0a 3e a9,23348,00 00 5b 34
12:05:35.393,10.11.15.130,10.3.7.11,a8 7c,43132,62 12,25106,39843,1027,18 f5,6389,12,673400,00 0a 46 78,23349,00 00 5b 35
12:05:35.395,10.11.15.130,10.3.7.11,a8 7d,43133,62 11,25105,39843,1027,11 24,4388,16,675400,00 0a 4e 48,23350,00 00 5b 36
12:05:35.398,10.11.15.130,10.3.7.11,a8 7e,43134,62 10,25104,39843,1027,05 6b,1387,15,678400,00 0a 5a 00,23351,00 00 5b 37
12:05:35.400,10.11.15.130,10.3.7.11,a8 7f,43135,62 0f,25103,39843,1027,fd 98,64920,13,680401,00 0a 61 d1,23352,00 00 5b 38
12:05:35.402,10.11.15.130,10.3.7.11,a8 80,43136,62 0e,25102,39843,1027,f5 c8,62920,16,682400,00 0a 69 a0,23353,00 00 5b 39
12:05:35.405,10.11.15.130,10.3.7.11,a8 81,43137,62 0d,25101,39843,1027,ea 0e,59918,15,685401,00 0a 75 59,23354,00 00 5b 3a
12:05:35.407,10.11.15.130,10.3.7.11,a8 82,43138,62 0c,25100,39843,1027,e2 3e,57918,15,687400,00 0a 7d 28,23355,00 00 5b 3b
12:05:35.409,10.11.15.130,10.3.7.11,a8 83,43139,62 0b,25099,39843,1027,da 6d,55917,15,689400,00 0a 84 f8,23356,00 00 5b 3c
12:05:35.412,10.11.15.130,10.3.7.11,a8 84,43140,62 0a,25098,39843,1027,ce b4,52916,15,692400,00 0a 90 b0,23357,00 00 5b 3d
12:05:35.414,10.11.15.130,10.3.7.11,a8 85,43141,62 09,25097,39843,1027,c6 e3,50915,15,694400,00 0a 98 80,23358,00 00 5b 3e
12:05:35.416,10.11.15.130,10.3.7.11,a8 86,43142,62 08,25096,39843,1027,bf 12,48914,10,696400,00 0a a0 50,23359,00 00 5b 3f
12:05:35.419,10.11.15.130,10.3.7.11,a8 87,43143,62 07,25095,39843,1027,b3 59,45913,10,699400,00 0a ac 08,23360,00 00 5b 40
12:05:35.421,10.11.15.130,10.3.7.11,a8 88,43144,62 06,25094,39843,1027,ab 88,43912,17,701400,00 0a b3 d8,23361,00 00 5b 41
12:05:35.423,10.11.15.130,10.3.7.11,a8 89,43145,62 05,25093,39843,1027,a3 b7,41911,13,703400,00 0a bb a8,23362,00 00 5b 42
12:05:35.426,10.11.15.130,10.3.7.11,a8 8a,43146,62 04,25092,39843,1027,97 fe,38910,19,706400,00 0a c7 60,23363,00 00 5b 43
12:05:35.428,10.11.15.130,10.3.7.11,a8 8b,43147,62 03,25091,39843,1027,90 2d,36909,13,708400,00 0a cf 30,23364,00 00 5b 44
12:05:35.430,10.11.15.130,10.3.7.11,a8 8c,43148,62 02,25090,39843,1027,88 5c,34908,30,710400,00 0a d7 00,23365,00 00 5b 45
12:05:35.432,10.11.15.130,10.3.7.11,a8 8d,43149,62 01,25089,39843,1027,80 8b,32907,10,712400,00 0a de d0,23366,00 00 5b 46
12:05:35.435,10.11.15.130,10.3.7.11,a8 8e,43150,62 00,25088,39843,1027,74 d2,29906,8,715400,00 0a ea 88,23367,00 00 5b 47
12:05:35.437,10.11.15.130,10.3.7.11,a8 8f,43151,61 ff,25087,39843,1027,6d 01,27905,8,717400,00 0a f2 58,23368,00 00 5b 48
12:05:35.439,10.11.15.130,10.3.7.11,a8 90,43152,61 fe,25086,39843,1027,65 30,25904,8,719400,00 0a fa 28,23369,00 00 5b 49
12:05:35.442,10.11.15.130,10.3.7.11,a8 91,43153,61 fd,25085,39843,1027,59 77,22903,13,722400,00 0b 05 e0,23370,00 00 5b 4a
12:05:35.444,10.11.15.130,10.3.7.11,a8 92,43154,61 fc,25084,39843,1027,51 a6,20902,13,724400,00 0b 0d b0,23371,00 00 5b 4b
