Timestamp_log,Source IP,Destination IP,IP_ID_hex,IP_ID_dec,IP_Checksum_hex,IP_Checksum_dec,Source Port,Destination Port,UDP_Checksum_hex,UDP_Checksum_dec,MCS,Timestamp_iperf,Timestamp_iperf_hex,Sequence_num_iperf,Sequence_num_iperf_hex
13:27:56.485,10.11.15.130,10.3.7.11,2b 2e,11054,df 60,57184,41166,1027,be 38,48696,17,765099,00 0b ac ab,4285,00 00 10 bd
13:27:56.487,10.11.15.130,10.3.7.11,2b 2f,11055,df 5f,57183,41166,1027,b6 68,46696,13,767098,00 0b b4 7a,4286,00 00 10 be
13:27:56.489,10.11.15.130,10.3.7.11,2b 30,11056,df 5e,57182,41166,1027,ae 97,44695,18,769098,00 0b bc 4a,4287,00 00 10 bf
13:27:56.492,10.11.15.130,10.3.7.11,2b 31,11057,df 5d,57181,41166,1027,a2 de,41694,15,772098,00 0b c8 02,4288,00 00 10 c0
13:27:56.494,10.11.15.130,10.3.7.11,2b 32,11058,df 5c,57180,41166,1027,9b 0d,39693,30,774098,00 0b cf d2,4289,00 00 10 c1
13:27:56.496,10.11.15.130,10.3.7.11,2b 33,11059,df 5b,57179,41166,1027,93 3c,37692,12,776098,00 0b d7 a2,4290,00 00 10 c2
13:27:56.499,10.11.15.130,10.3.7.11,2b 34,11060,df 5a,57178,41166,1027,87 83,34691,7,779098,00 0b e3 5a,4291,00 00 10 c3
13:27:56.501,10.11.15.130,10.3.7.11,2b 35,11061,df 59,57177,41166,1027,7f b2,32690,9,781098,00 0b eb 2a,4292,00 00 10 c4
13:27:56.503,10.11.15.130,10.3.7.11,2b 36,11062,df 58,57176,41166,1027,77 e0,30688,9,783099,00 0b f2 fb,4293,00 00 10 c5
13:27:56.505,10.11.15.130,10.3.7.11,2b 37,11063,df 57,57175,41166,1027,70 0f,28687,12,785099,00 0b fa cb,4294,00 00 10 c6
13:27:56.508,10.11.15.130,10.3.7.11,2b 38,11064,df 56,57174,41166,1027,64 57,25687,13,788098,00 0c 06 82,4295,00 00 10 c7
13:27:56.510,10.11.15.130,10.3.7.11,2b 39,11065,df 55,57173,41166,1027,5c 86,23686,12,790098,00 0c 0e 52,4296,00 00 10 c8
13:27:56.512,10.11.15.130,10.3.7.11,2b 3a,11066,df 54,57172,41166,1027,54 b5,21685,12,792098,00 0c 16 22,4297,00 00 10 c9
13:27:56.515,10.11.15.130,10.3.7.11,2b 3b,11067,df 53,57171,41166,1027,48 fc,18684,15,795098,00 0c 21 da,4298,00 00 10 ca
13:27:56.517,10.11.15.130,10.3.7.11,2b 3c,11068,df 52,57170,41166,1027,41 2b,16683,13,797098,00 0c 29 aa,4299,00 00 10 cb
13:27:56.519,10.11.15.130,10.3.7.11,2b 3d,11069,df 51,57169,41166,1027,39 5a,14682,16,799098,00 0c 31 7a,4300,00 00 10 cc
13:27:56.522,10.11.15.130,10.3.7.11,2b 3e,11070,df 50,57168,41166,1027,2d a0,11680,13,802099,00 0c 3d 33,4301,00 00 10 cd
13:27:56.524,10.11.15.130,10.3.7.11,2b 3f,11071,df 4f,57167,41166,1027,25 cf,9679,13,804099,00 0c 45 03,4302,00 00 10 ce
13:27:56.526,10.11.15.130,10.3.7.11,2b 40,11072,df 4e,57166,41166,1027,1d ff,7679,19,806098,00 0c 4c d2,4303,00 00 10 cf
13:27:56.529,10.11.15.130,10.3.7.11,2b 41,11073,df 4d,57165,41166,1027,12 45,4677,14,809099,00 0c 58 8b,4304,00 00 10 d0
13:27:56.531,10.11.15.130,10.3.7.11,2b 42,11074,df 4c,57164,41166,1027,0a 74,2676,14,811099,00 0c 60 5b,4305,00 00 10 d1
13:27:56.533,10.11.15.130,10.3.7.11,2b 43,11075,df 4b,57163,41166,1027,02 a4,676,14,813098,00 0c 68 2a,4306,00 00 10 d2
13:27:56.536,10.11.15.130,10.3.7.11,2b 44,11076,df 4a,57162,41166,1027,f6 ea,63210,13,816098,00 0c 73 e2,4307,00 00 10 d3
13:27:56.538,10.11.15.130,10.3.7.11,2b 45,11077,df 49,57161,41166,1027,ef 19,61209,13,818098,00 0c 7b b2,4308,00 00 10 d4
13:27:56.540,10.11.15.130,10.3.7.11,2b 46,11078,df 48,57160,41166,1027,e7 47,59207,13,820099,00 0c 83 83,4309,00 00 10 d5
13:27:56.543,10.11.15.130,10.3.7.11,2b 47,11079,df 47,57159,41166,1027,db 8f,56207,16,823098,00 0c 8f 3a,4310,00 00 10 d6
13:27:56.545,10.11.15.130,10.3.7.11,2b 48,11080,df 46,57158,41166,1027,d3 bd,54205,15,825099,00 0c 97 0b,4311,00 00 10 d7
13:27:56.547,10.11.15.130,10.3.7.11,2b 49,11081,df 45,57157,41166,1027,cb ed,52205,13,827098,00 0c 9e da,4312,00 00 10 d8
13:27:56.549,10.11.15.130,10.3.7.11,2b 4a,11082,df 44,57156,41166,1027,c4 1c,50204,30,829098,00 0c a6 aa,4313,00 00 10 d9
13:27:56.552,10.11.15.130,10.3.7.11,2b 4b,11083,df 43,57155,41166,1027,b8 62,47202,12,832099,00 0c b2 63,4314,00 00 10 da
13:27:56.554,10.11.15.130,10.3.7.11,2b 4c,11084,df 42,57154,41166,1027,b0 92,45202,15,834098,00 0c ba 32,4315,00 00 10 db
13:27:56.556,10.11.15.130,10.3.7.11,2b 4d,11085,df 41,57153,41166,1027,a8 c1,43201,16,836098,00 0c c2 02,4316,00 00 10 dc
13:27:56.559,10.11.15.130,10.3.7.11,2b 4e,11086,df 40,57152,41166,1027,9c ff,40191,12,839107,00 0c cd c3,4317,00 00 10 dd
13:27:56.561,10.11.15.130,10.3.7.11,2b 4f,11087,df 3f,57151,41166,1027,95 37,38199,12,841098,00 0c d5 8a,4318,00 00 10 de
13:27:56.563,10.11.15.130,10.3.7.11,2b 50,11088,df 3e,57150,41166,1027,8d 65,36197,12,843099,00 0c dd 5b,4319,00 00 10 df
13:27:56.566,10.11.15.130,10.3.7.11,2b 51,11089,df 3d,57149,41166,1027,81 ad,33197,12,846098,00 0c e9 12,4320,00 00 10 e0
13:27:56.568,10.11.15.130,10.3.7.11,2b 52,11090,df 3c,57148,41166,1027,79 dc,31196,12,848098,00 0c f0 e2,4321,00 00 10 e1
13:27:56.570,10.11.15.130,10.3.7.11,2b 53,11091,df 3b,57147,41166,1027,72 0a,29194,7,850099,00 0c f8 b3,4322,00 00 10 e2
13:27:56.573,10.11.15.130,10.3.7.11,2b 54,11092,df 3a,57146,41166,1027,66 52,26194,7,853098,00 0d 04 6a,4323,00 00 10 e3
13:27:56.575,10.11.15.130,10.3.7.11,2b 55,11093,df 39,57145,41166,1027,5e 80,24192,12,855099,00 0d 0c 3b,4324,00 00 10 e4
13:27:56.577,10.11.15.130,10.3.7.11,2b 56,11094,df 38,57144,41166,1027,56 b0,22192,12,857098,00 0d 14 0a,4325,00 00 10 e5
13:27:56.580,10.11.15.130,10.3.7.11,2b 57,11095,df 37,57143,41166,1027,4a f6,19190,15,860099,00 0d 1f c3,4326,00 00 10 e6
13:27:56.582,10.11.15.130,10.3.7.11,2b 58,11096,df 36,57142,41166,1027,43 25,17189,13,862099,00 0d 27 93,4327,00 00 10 e7
13:27:56.584,10.11.15.130,10.3.7.11,2b 59,11097,df 35,57141,41166,1027,3b 55,15189,15,864098,00 0d 2f 62,4328,00 00 10 e8
13:27:56.587,10.11.15.130,10.3.7.11,2b 5a,11098,df 34,57140,41166,1027,2f 9c,12188,17,867098,00 0d 3b 1a,4329,00 00 10 e9
13:27:56.589,10.11.15.130,10.3.7.11,2b 5b,11099,df 33,57139,41166,1027,27 cb,10187,12,869098,00 0d 42 ea,4330,00 00 10 ea
13:27:56.591,10.11.15.130,10.3.7.11,2b 5c,11100,df 32,57138,41166,1027,1f fa,8186,12,871098,00 0d 4a ba,4331,00 00 10 eb
13:27:56.594,10.11.15.130,10.3.7.11,2b 5d,11101,df 31,57137,41166,1027,14 40,5184,16,874099,00 0d 56 73,4332,00 00 10 ec
13:27:56.596,10.11.15.130,10.3.7.11,2b 5e,11102,df 30,57136,41166,1027,0c 70,3184,20,876098,00 0d 5e 42,4333,00 00 10 ed
13:27:56.598,10.11.15.130,10.3.7.11,2b 5f,11103,df 2f,57135,41166,1027,04 9f,1183,20,878098,00 0d 66 12,4334,00 00 10 ee
13:27:56.600,10.11.15.130,10.3.7.11,2b 60,11104,df 2e,57134,41166,1027,fc cd,64717,15,880098,00 0d 6d e2,4335,00 00 10 ef
13:27:56.603,10.11.15.130,10.3.7.11,2b 61,11105,df 2d,57133,41166,1027,f1 14,61716,30,883098,00 0d 79 9a,4336,00 00 10 f0
13:27:56.605,10.11.15.130,10.3.7.11,2b 62,11106,df 2c,57132,41166,1027,e9 42,59714,12,885099,00 0d 81 6b,4337,00 00 10 f1
13:27:56.607,10.11.15.130,10.3.7.11,2b 63,11107,df 2b,57131,41166,1027,e1 72,57714,13,887098,00 0d 89 3a,4338,00 00 10 f2
13:27:56.610,10.11.15.130,10.3.7.11,2b 64,11108,df 2a,57130,41166,1027,d5 b9,54713,14,890098,00 0d 94 f2,4339,00 00 10 f3
13:27:56.612,10.11.15.130,10.3.7.11,2b 65,11109,df 29,57129,41166,1027,cd e8,52712,10,892098,00 0d 9c c2,4340,00 00 10 f4
13:27:56.614,10.11.15.130,10.3.7.11,2b 66,11110,df 28,57128,41166,1027,c6 17,50711,10,894098,00 0d a4 92,4341,00 00 10 f5
13:27:56.617,10.11.15.130,10.3.7.11,2b 67,11111,df 27,57127,41166,1027,ba 5d,47709,18,897099,00 0d b0 4b,4342,00 00 10 f6
13:27:56.619,10.11.15.130,10.3.7.11,2b 68,11112,df 26,57126,41166,1027,b2 8d,45709,13,899098,00 0d b8 1a,4343,00 00 10 f7
13:27:56.621,10.11.15.130,10.3.7.11,2b 69,11113,df 25,57125,41166,1027,aa bc,43708,12,901098,00 0d bf ea,4344,00 00 10 f8
13:27:56.624,10.11.15.130,10.3.7.11,2b 6a,11114,df 24,57124,41166,1027,9f 02,40706,14,904099,00 0d cb a3,4345,00 00 10 f9
13:27:56.626,10.11.15.130,10.3.7.11,2b 6b,11115,df 23,57123,41166,1027,97 32,38706,15,906098,00 0d d3 72,4346,00 00 10 fa
13:27:56.628,10.11.15.130,10.3.7.11,2b 6c,11116,df 22,57122,41166,1027,8f 61,36705,15,908098,00 0d db 42,4347,00 00 10 fb
13:27:56.631,10.11.15.130,10.3.7.11,2b 6d,11117,df 21,57121,41166,1027,83 a8,33704,15,911098,00 0d e6 fa,4348,00 00 10 fc
13:27:56.633,10.11.15.130,10.3.7.11,2b 6e,11118,df 20,57120,41166,1027,7b d6,31702,15,913099,00 0d ee cb,4349,00 00 10 fd
13:27:56.635,10.11.15.130,10.3.7.11,2b 6f,11119,df 1f,57119,41166,1027,74 05,29701,13,915099,00 0d f6 9b,4350,00 00 10 fe
13:27:56.638,10.11.15.130,10.3.7.11,2b 70,11120,df 1e,57118,41166,1027,68 4d,26701,12,918098,00 0e 02 52,4351,00 00 10 ff
13:27:56.640,10.11.15.130,10.3.7.11,2b 71,11121,df 1d,57117,41166,1027,60 7c,24700,13,920098,00 0e 0a 22,4352,00 00 11 00
13:27:56.642,10.11.15.130,10.3.7.11,2b 72,11122,df 1c,57116,41166,1027,58 ab,22699,12,922098,00 0e 11 f2,4353,00 00 11 01
13:27:56.644,10.11.15.130,10.3.7.11,2b 73,11123,df 1b,57115,41166,1027,50 da,20698,7,924098,00 0e 19 c2,4354,00 00 11 02
13:27:56.647,10.11.15.130,10.3.7.11,2b 74,11124,df 1a,57114,41166,1027,45 21,17697,7,927098,00 0e 25 7a,4355,00 00 11 03
13:27:56.649,10.11.15.130,10.3.7.11,2b 75,11125,df 19,57113,41166,1027,3d 50,15696,13,929098,00 0e 2d 4a,4356,00 00 11 04
13:27:56.651,10.11.15.130,10.3.7.11,2b 76,11126,df 18,57112,41166,1027,35 7f,13695,13,931098,00 0e 35 1a,4357,00 00 11 05
13:27:56.654,10.11.15.130,10.3.7.11,2b 77,11127,df 17,57111,41166,1027,29 c5,10693,16,934099,00 0e 40 d3,4358,00 00 11 06
13:27:56.656,10.11.15.130,10.3.7.11,2b 78,11128,df 16,57110,41166,1027,21 f5,8693,15,936098,00 0e 48 a2,4359,00 00 11 07
13:27:56.658,10.11.15.130,10.3.7.11,2b 79,11129,df 15,57109,41166,1027,1a 24,6692,15,938098,00 0e 50 72,4360,00 00 11 08
13:27:56.661,10.11.15.130,10.3.7.11,2b 7a,11130,df 14,57108,41166,1027,0e 6b,3691,15,941098,00 0e 5c 2a,4361,00 00 11 09
13:27:56.663,10.11.15.130,10.3.7.11,2b 7b,11131,df 13,57107,41166,1027,06 99,1689,15,943099,00 0e 63 fb,4362,00 00 11 0a
13:27:56.665,10.11.15.130,10.3.7.11,2b 7c,11132,df 12,57106,41166,1027,fe c7,65223,13,945099,00 0e 6b cb,4363,00 00 11 0b
13:27:56.668,10.11.15.130,10.3.7.11,2b 7d,11133,df 11,57105,41166,1027,f3 0f,62223,12,948098,00 0e 77 82,4364,00 00 11 0c
13:27:56.670,10.11.15.130,10.3.7.11,2b 7e,11134,df 10,57104,41166,1027,eb 3e,60222,12,950098,00 0e 7f 52,4365,00 00 11 0d
13:27:56.672,10.11.15.130,10.3.7.11,2b 7f,11135,df 0f,57103,41166,1027,e3 6d,58221,19,952098,00 0e 87 22,4366,00 00 11 0e
13:27:56.675,10.11.15.130,10.3.7.11,2b 80,11136,df 0e,57102,41166,1027,d7 b4,55220,13,955098,00 0e 92 da,4367,00 00 11 0f
13:27:56.677,10.11.15.130,10.3.7.11,2b 81,11137,df 0d,57101,41166,1027,cf e3,53219,16,957098,00 0e 9a aa,4368,00 00 11 10
13:27:56.679,10.11.15.130,10.3.7.11,2b 82,11138,df 0c,57100,41166,1027,c8 12,51218,12,959098,00 0e a2 7a,4369,00 00 11 11
13:27:56.682,10.11.15.130,10.3.7.11,2b 83,11139,df 0b,57099,41166,1027,bc 59,48217,12,962098,00 0e ae 32,4370,00 00 11 12
13:27:56.684,10.11.15.130,10.3.7.11,2b 84,11140,df 0a,57098,41166,1027,b4 88,46216,15,964098,00 0e b6 02,4371,00 00 11 13
13:27:56.686,10.11.15.130,10.3.7.11,2b 85,11141,df 09,57097,41166,1027,ac b7,44215,13,966098,00 0e bd d2,4372,00 00 11 14
13:27:56.688,10.11.15.130,10.3.7.11,2b 86,11142,df 08,57096,41166,1027,a4 e6,42214,13,968098,00 0e c5 a2,4373,00 00 11 15
13:27:56.691,10.11.15.130,10.3.7.11,2b 87,11143,df 07,57095,41166,1027,99 2d,39213,14,971098,00 0e d1 5a,4374,00 00 11 16
13:27:56.693,10.11.15.130,10.3.7.11,2b 88,11144,df 06,57094,41166,1027,91 5c,37212,14,973098,00 0e d9 2a,4375,00 00 11 17
13:27:56.695,10.11.15.130,10.3.7.11,2b 89,11145,df 05,57093,41166,1027,89 8b,35211,12,975098,00 0e e0 fa,4376,00 00 11 18
13:27:56.698,10.11.15.130,10.3.7.11,2b 8a,11146,df 04,57092,41166,1027,7d d2,32210,13,978098,00 0e ec b2,4377,00 00 11 19
13:27:56.700,10.11.15.130,10.3.7.11,2b 8b,11147,df 03,57091,41166,1027,76 01,30209,16,980098,00 0e f4 82,4378,00 00 11 1a
13:27:56.702,10.11.15.130,10.3.7.11,2b 8c,11148,df 02,57090,41166,1027,6e 30,28208,15,982098,00 0e fc 52,4379,00 00 11 1b
13:27:56.705,10.11.15.130,10.3.7.11,2b 8d,11149,df 01,57089,41166,1027,62 76,25206,13,985099,00 0f 08 0b,4380,00 00 11 1c
13:27:56.707,10.11.15.130,10.3.7.11,2b 8e,11150,df 00,57088,41166,1027,5a a5,23205,13,987099,00 0f 0f db,4381,00 00 11 1d
13:27:56.709,10.11.15.130,10.3.7.11,2b 8f,11151,de ff,57087,41166,1027,52 d5,21205,17,989098,00 0f 17 aa,4382,00 00 11 1e
13:27:56.712,10.11.15.130,10.3.7.11,2b 90,11152,de fe,57086,41166,1027,47 1b,18203,12,992099,00 0f 23 63,4383,00 00 11 1f
13:27:56.714,10.11.15.130,10.3.7.11,2b 91,11153,de fd,57085,41166,1027,3f 4b,16203,30,994098,00 0f 2b 32,4384,00 00 11 20
13:27:56.716,10.11.15.130,10.3.7.11,2b 92,11154,de fc,57084,41166,1027,37 79,14201,12,996099,00 0f 33 03,4385,00 00 11 21
13:27:56.719,10.11.15.130,10.3.7.11,2b 93,11155,de fb,57083,41166,1027,2b c1,11201,15,999098,00 0f 3e ba,4386,00 00 11 22
13:27:56.721,10.11.15.130,10.3.7.11,2b 94,11156,de fa,57082,41166,1027,66 3e,26174,15,1098,00 00 04 4a,4387,00 00 11 23
13:27:56.723,10.11.15.130,10.3.7.11,2b 95,11157,de f9,57081,41166,1027,5e 6c,24172,15,3099,00 00 0c 1b,4388,00 00 11 24
13:27:56.726,10.11.15.130,10.3.7.11,2b 96,11158,de f8,57080,41166,1027,52 b3,21171,14,6099,00 00 17 d3,4389,00 00 11 25
13:27:56.728,10.11.15.130,10.3.7.11,2b 97,11159,de f7,57079,41166,1027,4a e3,19171,13,8098,00 00 1f a2,4390,00 00 11 26
13:27:56.730,10.11.15.130,10.3.7.11,2b 98,11160,de f6,57078,41166,1027,43 12,17170,13,10098,00 00 27 72,4391,00 00 11 27
13:27:56.733,10.11.15.130,10.3.7.11,2b 99,11161,de f5,57077,41166,1027,37 59,14169,18,13098,00 00 33 2a,4392,00 00 11 28
13:27:56.735,10.11.15.130,10.3.7.11,2b 9a,11162,de f4,57076,41166,1027,2f 87,12167,13,15099,00 00 3a fb,4393,00 00 11 29
13:27:56.737,10.11.15.130,10.3.7.11,2b 9b,11163,de f3,57075,41166,1027,27 b6,10166,16,17099,00 00 42 cb,4394,00 00 11 2a
13:27:56.739,10.11.15.130,10.3.7.11,2b 9c,11164,de f2,57074,41166,1027,1f e6,8166,13,19098,00 00 4a 9a,4395,00 00 11 2b
13:27:56.742,10.11.15.130,10.3.7.11,2b 9d,11165,de f1,57073,41166,1027,14 2c,5164,13,22099,00 00 56 53,4396,00 00 11 2c
13:27:56.744,10.11.15.130,10.3.7.11,2b 9e,11166,de f0,57072,41166,1027,0c 5c,3164,15,24098,00 00 5e 22,4397,00 00 11 2d
13:27:56.746,10.11.15.130,10.3.7.11,2b 9f,11167,de ef,57071,41166,1027,04 8b,1163,12,26098,00 00 65 f2,4398,00 00 11 2e
13:27:56.749,10.11.15.130,10.3.7.11,2b a0,11168,de ee,57070,41166,1027,f8 d1,63697,12,29098,00 00 71 aa,4399,00 00 11 2f
13:27:56.751,10.11.15.130,10.3.7.11,2b a1,11169,de ed,57069,41166,1027,f1 00,61696,12,31098,00 00 79 7a,4400,00 00 11 30
13:27:56.753,10.11.15.130,10.3.7.11,2b a2,11170,de ec,57068,41166,1027,e9 2e,59694,12,33099,00 00 81 4b,4401,00 00 11 31
13:27:56.756,10.11.15.130,10.3.7.11,2b a3,11171,de eb,57067,41166,1027,dd 76,56694,12,36098,00 00 8d 02,4402,00 00 11 32
13:27:56.758,10.11.15.130,10.3.7.11,2b a4,11172,de ea,57066,41166,1027,d5 a5,54693,12,38098,00 00 94 d2,4403,00 00 11 33
13:27:56.760,10.11.15.130,10.3.7.11,2b a5,11173,de e9,57065,41166,1027,cd d4,52692,16,40098,00 00 9c a2,4404,00 00 11 34
13:27:56.763,10.11.15.130,10.3.7.11,2b a6,11174,de e8,57064,41166,1027,c2 1b,49691,15,43098,00 00 a8 5a,4405,00 00 11 35
13:27:56.765,10.11.15.130,10.3.7.11,2b a7,11175,de e7,57063,41166,1027,ba 4a,47690,12,45098,00 00 b0 2a,4406,00 00 11 36
13:27:56.767,10.11.15.130,10.3.7.11,2b a8,11176,de e6,57062,41166,1027,b2 79,45689,18,47098,00 00 b7 fa,4407,00 00 11 37
13:27:56.770,10.11.15.130,10.3.7.11,2b a9,11177,de e5,57061,41166,1027,a6 bf,42687,15,50099,00 00 c3 b3,4408,00 00 11 38
13:27:56.772,10.11.15.130,10.3.7.11,2b aa,11178,de e4,57060,41166,1027,9e ef,40687,15,52098,00 00 cb 82,4409,00 00 11 39
13:27:56.774,10.11.15.130,10.3.7.11,2b ab,11179,de e3,57059,41166,1027,97 1e,38686,16,54098,00 00 d3 52,4410,00 00 11 3a
13:27:56.777,10.11.15.130,10.3.7.11,2b ac,11180,de e2,57058,41166,1027,8b 63,35683,30,57100,00 00 df 0c,4411,00 00 11 3b
13:27:56.779,10.11.15.130,10.3.7.11,2b ad,11181,de e1,57057,41166,1027,83 94,33684,12,59098,00 00 e6 da,4412,00 00 11 3c
13:27:56.781,10.11.15.130,10.3.7.11,2b ae,11182,de e0,57056,41166,1027,7b c2,31682,12,61099,00 00 ee ab,4413,00 00 11 3d
13:27:56.783,10.11.15.130,10.3.7.11,2b af,11183,de df,57055,41166,1027,73 f1,29681,12,63099,00 00 f6 7b,4414,00 00 11 3e
13:27:56.786,10.11.15.130,10.3.7.11,2b b0,11184,de de,57054,41166,1027,68 38,26680,12,66099,00 01 02 33,4415,00 00 11 3f
13:27:56.788,10.11.15.130,10.3.7.11,2b b1,11185,de dd,57053,41166,1027,60 67,24679,12,68099,00 01 0a 03,4416,00 00 11 40
13:27:56.790,10.11.15.130,10.3.7.11,2b b2,11186,de dc,57052,41166,1027,58 97,22679,12,70098,00 01 11 d2,4417,00 00 11 41
13:27:56.793,10.11.15.130,10.3.7.11,2b b3,11187,de db,57051,41166,1027,4c de,19678,12,73098,00 01 1d 8a,4418,00 00 11 42
13:27:56.795,10.11.15.130,10.3.7.11,2b b4,11188,de da,57050,41166,1027,45 0d,17677,13,75098,00 01 25 5a,4419,00 00 11 43
13:27:56.797,10.11.15.130,10.3.7.11,2b b5,11189,de d9,57049,41166,1027,3d 3c,15676,13,77098,00 01 2d 2a,4420,00 00 11 44
13:27:56.800,10.11.15.130,10.3.7.11,2b b6,11190,de d8,57048,41166,1027,31 83,12675,15,80098,00 01 38 e2,4421,00 00 11 45
13:27:56.802,10.11.15.130,10.3.7.11,2b b7,11191,de d7,57047,41166,1027,29 b2,10674,12,82098,00 01 40 b2,4422,00 00 11 46
13:27:56.804,10.11.15.130,10.3.7.11,2b b8,11192,de d6,57046,41166,1027,21 e0,8672,12,84099,00 01 48 83,4423,00 00 11 47
13:27:56.807,10.11.15.130,10.3.7.11,2b b9,11193,de d5,57045,41166,1027,16 28,5672,16,87098,00 01 54 3a,4424,00 00 11 48
13:27:56.809,10.11.15.130,10.3.7.11,2b ba,11194,de d4,57044,41166,1027,0e 57,3671,14,89098,00 01 5c 0a,4425,00 00 11 49
13:27:56.811,10.11.15.130,10.3.7.11,2b bb,11195,de d3,57043,41166,1027,06 86,1670,14,91098,00 01 63 da,4426,00 00 11 4a
13:27:56.814,10.11.15.130,10.3.7.11,2b bc,11196,de d2,57042,41166,1027,fa cb,64203,15,94099,00 01 6f 93,4427,00 00 11 4b
13:27:56.816,10.11.15.130,10.3.7.11,2b bd,11197,de d1,57041,41166,1027,f2 fb,62203,13,96098,00 01 77 62,4428,00 00 11 4c
13:27:56.818,10.11.15.130,10.3.7.11,2b be,11198,de d0,57040,41166,1027,eb 29,60201,13,98099,00 01 7f 33,4429,00 00 11 4d
13:27:56.821,10.11.15.130,10.3.7.11,2b bf,11199,de cf,57039,41166,1027,df 71,57201,14,101098,00 01 8a ea,4430,00 00 11 4e
13:27:56.823,10.11.15.130,10.3.7.11,2b c0,11200,de ce,57038,41166,1027,d7 a0,55200,14,103098,00 01 92 ba,4431,00 00 11 4f
13:27:56.825,10.11.15.130,10.3.7.11,2b c1,11201,de cd,57037,41166,1027,cf ce,53198,9,105099,00 01 9a 8b,4432,00 00 11 50
13:27:56.828,10.11.15.130,10.3.7.11,2b c2,11202,de cc,57036,41166,1027,c4 16,50198,12,108098,00 01 a6 42,4433,00 00 11 51
13:27:56.830,10.11.15.130,10.3.7.11,2b c3,11203,de cb,57035,41166,1027,bc 45,48197,14,110098,00 01 ae 12,4434,00 00 11 52
13:27:56.832,10.11.15.130,10.3.7.11,2b c4,11204,de ca,57034,41166,1027,b4 74,46196,13,112098,00 01 b5 e2,4435,00 00 11 53
13:27:56.834,10.11.15.130,10.3.7.11,2b c5,11205,de c9,57033,41166,1027,ac a3,44195,12,114098,00 01 bd b2,4436,00 00 11 54
13:27:56.837,10.11.15.130,10.3.7.11,2b c6,11206,de c8,57032,41166,1027,a0 ea,41194,16,117098,00 01 c9 6a,4437,00 00 11 55
13:27:56.839,10.11.15.130,10.3.7.11,2b c7,11207,de c7,57031,41166,1027,99 19,39193,15,119098,00 01 d1 3a,4438,00 00 11 56
13:27:56.841,10.11.15.130,10.3.7.11,2b c8,11208,de c6,57030,41166,1027,91 48,37192,13,121098,00 01 d9 0a,4439,00 00 11 57
13:27:56.844,10.11.15.130,10.3.7.11,2b c9,11209,de c5,57029,41166,1027,85 8e,34190,16,124099,00 01 e4 c3,4440,00 00 11 58
13:27:56.846,10.11.15.130,10.3.7.11,2b ca,11210,de c4,57028,41166,1027,7d be,32190,13,126098,00 01 ec 92,4441,00 00 11 59
13:27:56.848,10.11.15.130,10.3.7.11,2b cb,11211,de c3,57027,41166,1027,75 ec,30188,13,128099,00 01 f4 63,4442,00 00 11 5a
13:27:56.851,10.11.15.130,10.3.7.11,2b cc,11212,de c2,57026,41166,1027,6a 33,27187,19,131099,00 02 00 1b,4443,00 00 11 5b
13:27:56.853,10.11.15.130,10.3.7.11,2b cd,11213,de c1,57025,41166,1027,62 62,25186,19,133099,00 02 07 eb,4444,00 00 11 5c
13:27:56.855,10.11.15.130,10.3.7.11,2b ce,11214,de c0,57024,41166,1027,5a 92,23186,13,135098,00 02 0f ba,4445,00 00 11 5d
13:27:56.858,10.11.15.130,10.3.7.11,2b cf,11215,de bf,57023,41166,1027,4e d9,20185,12,138098,00 02 1b 72,4446,00 00 11 5e
13:27:56.860,10.11.15.130,10.3.7.11,2b d0,11216,de be,57022,41166,1027,47 08,18184,15,140098,00 02 23 42,4447,00 00 11 5f
13:27:56.862,10.11.15.130,10.3.7.11,2b d1,11217,de bd,57021,41166,1027,3f 36,16182,9,142099,00 02 2b 13,4448,00 00 11 60
13:27:56.865,10.11.15.130,10.3.7.11,2b d2,11218,de bc,57020,41166,1027,33 7e,13182,12,145098,00 02 36 ca,4449,00 00 11 61
13:27:56.867,10.11.15.130,10.3.7.11,2b d3,11219,de bb,57019,41166,1027,2b ac,11180,14,147099,00 02 3e 9b,4450,00 00 11 62
13:27:56.869,10.11.15.130,10.3.7.11,2b d4,11220,de ba,57018,41166,1027,23 dc,9180,13,149098,00 02 46 6a,4451,00 00 11 63
13:27:56.872,10.11.15.130,10.3.7.11,2b d5,11221,de b9,57017,41166,1027,18 23,6179,12,152098,00 02 52 22,4452,00 00 11 64
13:27:56.874,10.11.15.130,10.3.7.11,2b d6,11222,de b8,57016,41166,1027,10 52,4178,13,154098,00 02 59 f2,4453,00 00 11 65
13:27:56.876,10.11.15.130,10.3.7.11,2b d7,11223,de b7,57015,41166,1027,08 81,2177,12,156098,00 02 61 c2,4454,00 00 11 66
13:27:56.878,10.11.15.130,10.3.7.11,2b d8,11224,de b6,57014,41166,1027,00 b0,176,12,158098,00 02 69 92,4455,00 00 11 67
13:27:56.881,10.11.15.130,10.3.7.11,2b d9,11225,de b5,57013,41166,1027,f4 f6,62710,16,161098,00 02 75 4a,4456,00 00 11 68
13:27:56.883,10.11.15.130,10.3.7.11,2b da,11226,de b4,57012,41166,1027,ed 24,60708,16,163099,00 02 7d 1b,4457,00 00 11 69
13:27:56.885,10.11.15.130,10.3.7.11,2b db,11227,de b3,57011,41166,1027,e5 53,58707,13,165099,00 02 84 eb,4458,00 00 11 6a
